Regional Council,Registry,Locality,Date of Constitution,Email,Address,Postal Code,Phone,Fax,Mobile Phone,Name
Lisboa,88/08,LISBOA,29-12-2008,luisbarrosdefigueiredo-6168l@advogados.oa.pt,"Av. António Augusto de Aguiar, 165  r/c esqº.",1050-014 LISBOA,,,,"LUÍS BARROS DE FIGUEIREDO, SOFIA LOURO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,31/03,MONTIJO,06-05-2003,geral@lj-advogados.pt,"R. Manuel Tiago, 83 r/c",2870-353 MONTIJO,212309570,212309575,,"LUÍS CAMACHO, JACINTO PEREIRA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,93/09,LISBOA,18-11-2009,ldnadvogados@ldn.pt,"Rua Alexandre Herculano, n.º 2 - 4º dto.",1150-006 LISBOA,213500270,213500279,,"LUÍS DAVID NOBRE E ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,2/93,LISBOA,12-01-1993,lfchaveiro@lfc-associados.com,"Av. Duque de Ávila, n.º 185 - 1º C",1050-082 LISBOA,213138550,213138557,,LUÍS FILIPE CHAVEIRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,21/97,LISBOA,06-05-1997,info@lgp.pt,"R. Pinheiro Chagas, 17 - 2º.",1050-174 LISBOA,213182700,273182701,,LUÍS GONÇALVES PEREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP RL
Lisboa,3/12,LISBOA,17-02-2012,geral@lsmj.pt,"Rua Andrade Corvo, n.º 29 - 4º",1050-008 LISBOA,213894250,218647298,,"LUÍS JERÓNIMO, SANDRA SOFIA MATOS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,3/92,LISBOA,15-01-1992,luis.laureano.santos-2615l@advogados.oa.pt,"Avª. Fontes Pereira de Melo, 35 - 9º andar",1050-118 LISBOA,213592500,213592599,,"LUÍS LAUREANO SANTOS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,31/14,LISBOA,16-06-2014,luismmartins@luismmartins.pt,"Av. de Berna, 35 - 1º dto",1050-038 LISBOA,211921277,211921548,,"LUIS M. MARTINS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,15/97,LISBOA,26-03-1997,lmalawyers@mail.telepac.pt,"Rua Olga Morais Sarmento, 3",1400-259 LISBOA,213019548,,,LUÍS MADALENO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RI
Lisboa,48/01,LISBOA,16-10-2001,pinacabral-13288l@adv.oa.pt,"Av. da República, 48 B - 4º dto.",1050-195 LISBOA,217993639,217938516,,"LUÍS NATÁRIO, PINA CABRAL E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,54/99,LISBOA,25-10-1999,qrlc.advogados@gmail.com,"Av. António Augusto de Aguiar, 165 - 1º. Drtº.",1050-014 LISBOA,213883879,213885096,,"LUÍS QUEIRÓ, TEIXEIRA ROCHA, PAULO LOURENÇO, GONÇALVES CRESPO E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,21/08,LISBOA,26-03-2008,luisrodriguescoelho-16018L@adv.oa.pt,"Av. Duque d'Ávila, 185 - 2º B",1050-082 LISBOA,213583410,213583419,,"LUÍS RODRIGUES COELHO, A. MIRANDA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS RL"
Lisboa,81/10,LISBOA,07-10-2010,geral@lrsa.pt,"R. Ivone Silva, 6  Edfº. Arcis, 18º",1050-124 LISBOA,217816930,217816959,,"LUÍS RODRIGUES DA SILVA E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,36/02,LISBOA,18-04-2002,lsr-lisboa@pratica-legal.com,"Campo Grande, 28 - 6º.  A",1700-093 LISBOA,217969712,217938973,,"LUÍS S. RODRIGUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,52/13,LISBOA,20-09-2013,geral@lsmadvogados.com,"Av. da Liberdade, 258 - 3º",1250-149 LISBOA,21 386 0556 ,217 168 639,,"LUÍS SILVA MORAIS, SÉRGIO GONÇALVES DO CABO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,60/93,LISBOA,13-12-1993,lvp.associados@gmail.com,"Av. António Augusto de Aguiar, n.º 74 - 1º Esq.",1050-018 LISBOA,213513990,213513999,,"LUÍS VIANA PEDREIRA E ASSOCIADOS-SOCIEDADE CIVIL DE ADVOGADOS, SP, RL"
Lisboa,29/16,LISBOA,14-07-2016,luisabraz-11784l@adv.oa.pt,"R. Castilho, 71, 1.º dto",1250-068 LISBOA,213147150,213152208,,"LUISA BRAZ, EDUARDO BRÁS & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,71/09,CALDAS DA RAINHA,20-08-2009,luisapimenta@mail.telepac.pt,"R. António Sérgio, 44 - 1º. esqº.",2500-130 CALDAS DA RAINHA,262833232,262842973,,LUÍSA PIMENTA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,97/09,LISBOA,03-12-2009,geral@lumbrales-associados.eu,"Av. Álvares Cabral, n.º 84 - 2º esq., gabinete 212",1250-018 LISBOA,910458340,213882554,,"LUMBRALES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,54/05,LISBOA,22-09-2005,lawfirm@malaw.pt,"Rua Castilho, n.º 13 D - 3º A",1250-066 LISBOA,213566710,213566719,,"M A - Antunes Reis & Associados - Sociedade de Advogados, SP, RL"
Lisboa,21/16,ALDEIA DE PAIO PIRES,13-05-2016,mariasardinha-20784l@adv.oa.pt,"Rua Joaquim António Rodrigues Brigolas, 5 - 2º  - esq.",2840-592 ALDEIA DE PAIO PIRES,212228390,212272228,,"M J SARDINHA & A C RiBEIRO, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,20/02,LISBOA,27-02-2002,mcsassociados@gmail.com,"Av Dr. Mário Moutinho, n.º 19 - 10º dto.",1400-136 LISBOA,213826130,213826139,,M. COELHO DA SILVA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,44/13,LISBOA,02-09-2013,,"Avenida da Liberdade, n.º 110, 1º ",1269-046 LISBOA,,,,"M. GUERRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,81/06,CASCAIS,21-12-2006,mariajoaomachadoavila-226a@adv.oa.pt,"R. dos Navegantes, 368 / E",2750-444 CASCAIS,214834451,214834319,,M. J. MACHADO ÁVILA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,56/05,LISBOA,17-10-2005,moliv-4956l@adv.oa.pt,"Av. Ressano Garcia, 36 - 2º. Drtº.",1070-237 LISBOA,213844732,213844733,,"M. OLIVEIRA, BAPTISTA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,56/08,LISBOA,10-09-2008,geral@mrodriguesassociados.pt,Avenida da Liberdade n.º 9,1250-139 LISBOA,,,,"M. RODRIGUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,54/13,LISBOA,30-09-2013,mfcmsociedadedeadvogados@gmail.com,"Rua Andrade Corvo, nº 27, 4º Esq. ",1050-008 LISBOA,213162081,213162083,,"MACEDO FERNANDES, COSTA MAGALHÃES & ASSOCIADOS, SOCEIDADE DE ADVOGADOS, RL"
Lisboa,39/96,ARRUDA DOS VINHOS,12-06-1996,mva@macedovitorino.com,"Rua  5  de  Outubro, 22",2630-000 ARRUDA DOS VINHOS,213241900,213241929,,"MACEDO VITORINO - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,44/14,PAREDE,25-07-2014,vitormanuelmachado-16697l@adv.oa.pt,"Rua da Avencas, 317",2775-331 PAREDE,,,,"MACHADO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,4/17,LISBOA,16-01-2017,saramacias-13165l@adv.oa.pt,"Av da Liberdade, 69 - 3º  E",1250-141 LISBOA,219246755,219246757,,"MACIAS Y ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,8/02,BARREIRO,10-01-2002,map.info@mapadvogados.com,"Av. de Santa Maria, 10  B - 1º.  B",2830-007 BARREIRO,212149900,212149909,,"MADALENA ALVES PEREIRA E PATRÍCIA MAGALHÃES - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,43/09,LISBOA,04-05-2009,gmr@imtc.pt,"Rua Rodrigo da Fonseca, 72 - 3º esq.",1250-193 LISBOA,213825820,213825821,,MAGALHÃES ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,4/01,LISBOA,02-02-2001,imp@mpassociados.pt,"Av. António Augusto de Aguiar, 19 - 1º. drtº.",1050-012 LISBOA,213875141,213886266,,MAGALHÃES PEREIRA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,55/06,TORRES VEDRAS,12-07-2006,soc.advogados@mjguerreiro.pt,"Rua Comendador António Hipólito, 6 - B ",2560-314 TORRES VEDRAS,261327320,261327329,,"MAGNA - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,16/21,LISBOA,13-04-2021,malatofonsecageral@gmail.com,"Rua Professor Mark Athias, N.º 8 B",1600-646 LISBOA,218145926,218145926,,"MALATO & FONSECA, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,45/05,LISBOA,30-08-2005,mman-law@mman-law.com,"R. Filipe Folque, 7 - 2º. Drtº.",1050-110 LISBOA,213529109,213158991,,"MALTEZ, AMARO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,46/12,LISBOA,29-10-2012,geral@manteigasmartins_advogados.pt,"Rua Marques de Fonteira, 4 C - 3º esq.",1070-295 LISBOA,211546450,213858718,,"MANTEIGAS MARTINS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,22/19,AMADORA,18-06-2019,rmfvb62-54374p@adv.oa.pt,"Rua Alfredo Keil, n.º 3 - 1º esq.",2700-036 AMADORA,,,914893240,"MANUEL & MANUEL, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,60/04,LISBOA,07-12-2004,carvalhinho@mcadv.pt,"R. Arco do Marquês do Alegrete, Palácio dos  - Aboim, 4 Esc.  3.4",1100-034 LISBOA,218820120,218820129,,MANUEL CARVALHINHO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,86/09,TORRES VEDRAS,22-10-2009,ecritorio@mhadvogados.pt,"R. Santos Bernardes, 32 - 1º.  E",2560-362 TORRES VEDRAS,261324760,261313529,,"MANUEL HENRIQUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,10/99,LISBOA,05-02-1999,manuelmachado@mmadvogados.com,"Avª. Ressano Garcia,  43 - 3º. Dtº.",1070-234 LISBOA,213839730,213839739,,"MANUEL MACHADO & ASSOCIADOS- SOCIEDADE DE ADVOGADOS, RL"
Lisboa,5/06,LISBOA,24-01-2006,custodiahorta-5648l@adv.oa.pt,"Av. Columbano Bordalo Pinheiro, 7 - 6º. Drtº.",1070-060 LISBOA,217223289,217273772,,"MANUEL SEBASTIÃO, CUSTÓDIA HORTA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,11/21,LISBOA,16-03-2021,cmbarata@maplawyers.pt,"Rua Carlos Alberto da Mota Pinto, n.º 17 - 3º A",1070-313 LISBOA,211227165,,,"MAP LAWYERS CATARINA MORGADINHO BARATA E PAULA LAMOSA PINTO - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,2/12,LISBOA,13-02-2012,f.quadros@fquadros.com,"Rua Tierno Galvan, Amoreiras Torre 3 - 17º andar",1070-274 LISBOA,213822500,213822509,,"MARIA FERNANDA QUADROS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,18/21,LISBOA,26-04-2021,mjguiomar@mgmf-advogados.com,"Avenida da República, n.º 34 - 6º andar",1050-193 LISBOA,213161957,213161957,,"Maria Guiomar & Melo Freitas, Sociedade de Advogados, SP, RL"
Lisboa,43/21,LISBOA,10-09-2021,geral@mjmlegal.pt,"Avenida Miguel Bombarda, n.º 35 - 3º, sala 2",1050-161 LISBOA,213169500,213153463,,"MARIA JOÃO MENDES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,53/10,LISBOA,24-05-2010,geral@ptlawyers.com,"Rua Joaquim António de Aguiar, 45 - 5º esq.",1070-150 LISBOA,213196800,213168103,,"MARIA JOSÉ VERDE, FILIPE VIEIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,22/15,LISBOA,20-04-2015,mla@mla.pt,"Av. da República, n.º 41 - 7º",1050-187 LISBOA,219364200,213140100,,"MARICATO, LIMA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,53/97,LISBOA,15-12-1997,moreirafelix-6900l@adv.oa.pt,"Rua Alexandre Herculano, n.º 2 - 1º dto",1150-006 LISBOA,213528511,213533812,,"MÁRIO MOREIRA FÉLIX, MARIA JOSÉ DIAS LOPES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,66/02,LISBOA,23-08-2002,geral@mlj-advogados.com,"Av. Visconde Valmor, 41 - 2º. Esqº.",1050-237 LISBOA,217800280,217800282,,"MÁRIO SOARES DE FREITAS, LUCINDA NEVES, JORGE FERREIRA-SOCIEDADE DE ADVOGADOS RL"
Lisboa,25/17,SÃO DOMINGOS DE RANA,11-07-2017,joanamarquesbatista-55616L@adv.oa.pt,"Av dos Lusiadas, 284 A",2785-320 SÃO DOMINGOS DE RANA,215816667,215816667,,"MARQUES BATISTA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,6/88,LISBOA,09-06-1988,geral@marquesbom.com,"Av. Duque de Loulé, 5 - 6º.",1050-085 LISBOA,213504510,213504520,,MARQUES BOM & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,55/11,LISBOA,28-10-2011,gloriamarquescosta@mail.telepac.pt,"Rua Castilho, n.º 75 - 8º esq.",1250-068 LISBOA,217815250,217815259,,"MARQUES DA COSTA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,4/12,LISBOA,24-02-2012,vitormarquesdacruz-5968l@adv.oa.pt,"Av. da Liberdade, n.º 144, 7º andar direito",1250-146 LISBOA,213569930,213569939,,"MARQUES DA CRUZ & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,15/21,LISBOA,12-04-2021,lmp@mpcp-legal.com,"Avenida Duque de Loulé, n.º 24, 7º esquerdo",1050-090 LISBOA,213466428,,,"Marques Pinto & Caldas Patrício - Sociedade de Advogados, SP, RL"
Lisboa,18/19,LISBOA,23-05-2019,mps-21139l@adv.oa.pt,Rua Câmara Pestana n.º 19 - 2º,1150-082 LISBOA,,,938403163,"MARTA PINTO DA SILVA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RI"
Lisboa,01/09,ESTORIL,17-06-2009,soc.@oa.pt,"Av Aida, 353 B",2765-187 ESTORIL,218937140,218937149,,MARTÍNEZ-ECHEVARRÍA-ABOGADOS-SUCURSAL EM PORTUGAL
Lisboa,47/98,LISBOA,29-12-1998,soc.@oa.pt,"Rua Alexandre Ferreira, 9 - 5º. drtº.",1750-010 LISBOA,217585924,,,"MARTINS DE ALMEIDA, HELENA MONTEIRO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS"
Lisboa,9/09,LISBOA,27-01-2009,joaomjorge-14019l@adv.oa.pt,"Av. António Augusto de Aguiar, 13 - 4º. esqº.",1050-010 LISBOA,213143290,213143291,,"MARTINS JORGE & BERNARDO TOMÁS, SOCIEDADE DE ADVOGADOS, SP RL"
Lisboa,15/15,LISBOA,23-03-2015,geral@legalpartners.pt,Rua do Cais das Naus n.º 4A,1990-304 LISBOA,,,,"MARTINS RODRIGUES, SABINO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,32/90,LISBOA,20-07-1990,mra.advogados@gmail.com,"Estrada da Luz, 90 - 9º. F",1600-160 LISBOA,217274432,217274450,,"MARTINS, REIS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,25/02,MONTIJO,11-03-2002,anarodrigues-12296l@adv.oa.pt,"R. dos Cravos Vermelhos, 69 r/c esqº.",2870-313 MONTIJO,212308620,212308625,,"MARTINS, RODRIGUES, PAQUETE E ASSOCIADOS-SOCIEDADE DE ADVOGADOS"
Lisboa,31/09,LISBOA,25-03-2009,mvga@mvga-advogados.pt,"Av.  5  de Outubro, 85 - 7º.",1050-050 LISBOA,213590085,213590147,,"MATEUS, MELO, MORGADO, GUIMARÃES, LOPES DA SILVA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,25/13,LISBOA,04-04-2013,matiasadvogados@hotmail.com,"Rua Marquês de Subserra, n.º 9 - 3º esq.",1070-170 LISBOA,213155056,213144289,,"MATIAS D`OLIVEIRA, CARVALHO - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,3/15,LISBOA,13-01-2015,info@lgp.pt,"Rua Castilho, n.º 75 - 1º Esq.",1250-068 LISBOA,213182700,213182701,,"MATOS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,23/15,AMADORA,22-04-2015,carlammatos-20923l@adv.oa.pt,"Rua Conselheiro Pequito, 11 -1º",2700-211 AMADORA,214942791,214934569,,"MATOS & MONTEIRO - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,37/01,RIO MAIOR,30-08-2001,geral@mbga.pt,"Praceta Amândio Rodrigues de Sousa, Bloco D, r/c esq.",2040-363 RIO MAIOR,243992151,243992155,,"MATOS BARBOSA, GOULÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,19/90,LISBOA,06-04-1990,matoferreiralaw@mail.telepac.pt,"Rua do Conde de Redondo, 8 - 4º dto.",1150-105 LISBOA,213512190,213512199,,MATOS FERREIRA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,5/20,LISBOA,12-02-2020,mara.franco.mazzeo-56297M@adv.oa.pt,"Rua Baldaque da Silva, n.º 6 - 3º dto",1500-671 LISBOA,215863797,,,"MAZZEO ADVOGADOS, SP, RL"
Lisboa,7/18,LISBOA,30-01-2018,catia.salgado-51993L@adv.oa.pt,"Alameda dos Oceanos, 65 - 3.2",1990-208 LISBOA,211926630,211926636,,"MCJURIST - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,31/16,ALGÉS,26-07-2016,claudiacmoreira-44300l@adv.oa.pt,"Rua de Sta Teresa do Menino Jesus, 6 - 8º B",1495-049 ALGÉS,211325825,,,"MCP PEREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,24/22,LISBOA,15-06-2022,jleitao@mdme.com.mo,"Rua Barata Salgueiro, n.º 37, 2.º Dto",1250-042 LISBOA,210548450,210548454,,"MDME - PROENÇA, LEITÃO, OLAZÁBAL, VILHENA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,39/21,LISBOA,30-07-2021,geral@meloalves-advogados.com,"Avenida 5 de Outubro, n.º 142, 1º esq.",1050-061 LISBOA,217804160,217804161,,"MELO ALVES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,44/17,LISBOA,26-10-2017,antoniopequitovalente-7487l@adv.oa.pt,"Av Estados Unidos da América, 100 - 8º",1700-179 LISBOA,218459400,218459409,,"MENDES CORDEIRO, PEQUITO VALENTE, CLEMENTE CONCEIÇÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,17/14,LISBOA,26-02-2014,,"Av da Nações Unidas, 33 - 2º esq.",1600-531 LISBOA,,,,"MENDES DIAS, GASPAR MENDES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,9/11,LISBOA,28-01-2011,mendes.leal-47373L@adv.oa.pt,"Av Fontes Pereira de Melo, 21 - 2º",1050-116 LISBOA,215847264,,,MENDES LEAL & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,75/10,LISBOA,24-08-2010,geral@paccv.pt,"R. Braancamp, 6 - 1º. esqº.",1250-050 LISBOA,213802620,213802629,,"MENDES PINTO, CUNHA ARAÚJO, BORGES DE CARVALHO, CHAMPALIMAUD SIMÕES, VAREIRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,43/97,LISBOA,13-10-1997,mga@mga-advogados.pt,"Rua Garrett, 19 - 2º Letra A",1200-203 LISBOA,218431580,218491455,,"MENDES, GRAÇA, ALMEIDA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,60/03,LISBOA,12-09-2003,mpabs@mpabs.pt ,"Av. Guerra Junqueiro, 5 - 2º. Drtº.",1000-166 LISBOA,218437460,218437469,,"MENÉRES PIMENTEL, ATAÍDE, BAILÃO, SEVIVAS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,33/11,LISBOA,12-05-2011,mariaferreira.adv18920l@gmai.com,"Alameda da Quinta de Santo António, 13 E",1600-675 LISBOA,213551811,213551813,,"MFIR - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,21/18,LISBOA,24-04-2018,mfssociedadedeadvogados@gmail.com,"Av Gomes Pereira, 101 - 1º A",1500-328 LISBOA,,,,"MFS - MIMOSO DE FREITAS, FARIA E FESTAS DA SILVA, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,10/21,LISBOA,16-03-2021,geral@mgadvogados.pt,"Av. Fontes Pereira de Melo, n.º 35 - 6º D",1050-118 LISBOA,213139010,213139015,,"MG - MONTEIRO GOMES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,73/06,LISBOA,21-10-2006,almeidafernandes-18164l@adv.oa.pt,"Campo Pequeno, 48 - 2º esq. - Edif Taurus",1000-081 LISBOA,210194602,210194602,,"MIGUEL ALMEIDA FERNANDES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,4/97,LISBOA,16-01-1997,miguel.henrique@netcabo.pt,"Avenida do Brasil, 1",1700-062 LISBOA,213568100,213568101,,"MIGUEL HENRIQUE, GLÓRIA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,15/07,LISBOA,16-04-2007,agoncalves-3372c@adv.oa.pt,"Av. Defensores de Chaves, 51 - 3º.  A",1000-112 LISBOA,213595010,213595019,,"MIGUEL MACEDO, ALBERTINA GONÇALVES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,40/13,LISBOA,17-07-2013,geral@mnv-advogados.com,"Rua Ramalho Ortigão, nº 8 - 1º Dirt.",1070-230 LISBOA,213150389,213527123,,"MIGUEL NETO VALENTE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,5/93,LISBOA,13-01-1993,lisboa@lawrei.com,"R. Marquês de Fronteira, 76 - 5º.",1070-299 LISBOA,213852138,213863663,,"MIGUEL REIS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,43/98,LISBOA,18-12-1998,advogados@mga.com.pt,"Avª. Miguel Bombarda, 147-1º",1050-164 LISBOA,213193720,213580247,,"MIGUEL, GOES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,37/14,LISBOA,04-07-2014,geral@mcpmadvogados.pt,"Calçada da Ajuda, n.º 223 A",1300-010 LISBOA,213427353,213522891,,"MINEZ, CLEMENTE & PINTO MONTEIRO  - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,53/01,LISBOA,31-10-2001,lisbon@mirandalawfirm.com,"Av Engenheiro Duarte Pacheco, 7",1070-100 LISBOA,217814800,217814802,,"MIRANDA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,40/96,LISBOA,12-06-1996,mpadvogados@netcabo.pt,"Av. Guerra Junqueiro,  21 - 3º  Dtº",1000-166 LISBOA,218435840,218435849,,"MIRANDA, PERDIGÃO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,9/12,LISBOA,08-03-2012,mb@mm-advogados.com,"Avenida da República, 43 - 7º dto.",1050-187 LISBOA,217995080,,,"MM - MÁRIO BRAZ, MÁRIO OLIVEIRA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,73/08,LINDA A VELHA,04-11-2008,claudia.moisao-1591e@adv.oa.pt,"Rua Marcelino Mesquita, 9 - sala 7",2795-134 LINDA A VELHA,217265156,217265156,,"MOISÃO, VICENTE & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RI"
Lisboa,41/22,LISBOA,14-11-2022,lis@mmmm.pt,"Rua Filipe Folque n.º 10 J, 4º dto",1050-113 LISBOA,210203478,,,"MONEREO MEYER, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,1/93,LISBOA,05-01-1993,montalvaoassociados@gmail.com,"Av. da República, 64 - 8º",1050-197 LISBOA,217827120,217827139,,"MONTALVÃO MARTINS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,42/06,CALDAS DA RAINHA,08-06-2006,arnaldocustodio@madv.pt,"Av. General Pedro Cardoso, 1  Apartado 726",2504-917 CALDAS DA RAINHA,262840910,262840920,,"MONTERROSO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,66/13,LISBOA,18-12-2013,geral@mcadvogados.pt,"Av. João Crisóstomo, 18 - 5º esq.",1000-079 LISBOA,213524126,213524126,,"MORAIS CARDOSO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,62/93,LISBOA,31-12-1993,mlgtslisboa@mlgts.pt,"Rua Castilho, 165",1070-050 LISBOA,213817400,213817499,,"MORAIS LEITÃO, GALVÃO TELES, SOARES DA SILVA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,26/15,CORROIOS,11-05-2015,tania.santos.costa-17247l@adv.oa.pt,"Rua da Niza, 25 - cave dta",2855-429 CORROIOS,212537707,212533751,,"MOREIRA COSTA, & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,70/10,LISBOA,29-07-2010,paulo.moreira@advogados-associados.eu,"Av. António Augusto de Aguiar, n.º 25, 2º Esquerdo",1050-012 LISBOA,213163450,213163459,,"MOREIRA, BRITES & BAPTISTA-SOCIEDADE DE AVOGADOS, SP, RL"
Lisboa,38/09,CARNAXIDE,06-04-2009,tgamboa-19871l@adv.oa.pt,"Estrada da Outurela, 121   Edifício Strapex",2794-051 CARNAXIDE,214161829,210435894,,"MORGADO OLIVEIRA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,27/14,LISBOA,29-04-2014,geral@pmcm.pt,"Av. Luís Bívar, n.º 93 - 6º esq.",1050-143 LISBOA,213845220,213845221,,"MOTA CAMPOS, CORRÊA MARTINS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,69/01,LISBOA,19-12-2001,mapa.advogados@vizzavi.pt,"Av. António Augusto de Aguiar, 118 - 2º.",1050-019 LISBOA,213583060,213583069,,"MOTA DE CAMPOS, ALMEIDA E COSTA, PIRES E ASSOCIADOS-SOCIEDADE DE ADVOGADOS"
